chunk_uid,rollout_id,model,dataset,ood_type,task_name,trial_id,chunk_id,norm_chunk_id,latent_pt_path,success,failure_mode,dominant_failure_mode,valid_for_probe,is_early_chunk,latent_keys
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_013,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,13,13,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00013.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_014,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,14,14,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00014.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_015,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,15,15,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00015.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_016,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,16,16,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00016.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_017,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,17,17,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00017.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_018,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,18,18,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00018.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_019,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,19,19,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00019.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_020,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,20,20,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00020.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_021,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,21,21,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00021.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_022,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,22,22,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00022.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_023,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,23,23,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00023.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_024,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,24,24,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00024.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_025,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,25,25,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00025.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_026,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,26,26,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00026.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_027,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,27,27,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00027.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_028,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,28,28,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00028.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_029,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,29,29,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00029.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_030,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,30,30,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00030.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_031,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,31,31,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00031.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_032,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,32,32,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00032.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_033,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,33,33,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00033.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_034,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,34,34,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00034.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_035,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,35,35,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00035.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_036,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,36,36,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00036.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_037,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,37,37,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00037.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_038,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,38,38,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00038.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_039,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,39,39,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00039.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_040,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,40,40,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00040.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_041,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,41,41,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00041.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_042,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,42,42,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00042.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_043,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,43,43,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00043.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_044,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,44,44,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00044.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_045,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,45,45,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00045.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_046,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,46,46,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00046.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_047,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,47,47,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00047.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_048,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,48,48,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00048.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_049,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,49,49,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00049.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_050,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,50,50,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00050.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_051,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,51,51,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00051.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_052,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,52,52,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00052.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_053,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,53,53,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00053.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_054,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,54,54,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00054.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_055,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,55,55,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00055.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_056,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,56,56,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00056.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_057,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,57,57,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00057.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_058,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,58,58,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00058.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044_chunk_059,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_044,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,44,59,59,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_44/chunk_00059.pt,0,wrong_receptacle,wrong_receptacle,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_045_chunk_000,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_045,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,45,0,0,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_45/chunk_00000.pt,1,success,success,1,1,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_045_chunk_001,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_045,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,45,1,1,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_45/chunk_00001.pt,1,success,success,1,1,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_045_chunk_002,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_045,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,45,2,2,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_45/chunk_00002.pt,1,success,success,1,1,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_045_chunk_003,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_045,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,45,3,3,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_45/chunk_00003.pt,1,success,success,1,1,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_045_chunk_004,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_045,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,45,4,4,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_45/chunk_00004.pt,1,success,success,1,1,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_045_chunk_005,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_045,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,45,5,5,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_45/chunk_00005.pt,1,success,success,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_045_chunk_006,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_045,pi05,libero_ood,diff_start_end_loc,put_the_cream_cheese_on_the_plate,45,6,6,OOD_exp/outputs/chunk_wise/put_the_cream_cheese_on_the_plate/trial_45/chunk_00006.pt,1,success,success,1,0,text_encoder_output|cross_attention_action_x_after|action_head_input|chunk_vector_mean|action_chunk_output
